-0.26,-0.628,0.171,-0.683,0.999543,0.001557,-0.030123,8.8e-05,-1.2595429999999999,-0.629557,0.20112300000000002,-0.683088
-0.267,-0.627,0.178,-0.68,0.998242,0.001252,-0.05919,-0.001719,-1.265242,-0.628252,0.23718999999999998,-0.678281
-0.273,-0.626,0.184,-0.677,0.996215,0.003713,-0.086743,-0.00312,-1.269215,-0.629713,0.270743,-0.67388
-0.279,-0.624,0.19,-0.674,0.993525,0.002987,-0.113433,-0.004668,-1.272525,-0.626987,0.303433,-0.669332
-0.284,-0.623,0.196,-0.671,0.990495,0.007366,-0.137217,-0.004917,-1.274495,-0.630366,0.333217,-0.6660830000000001
-0.291,-0.621,0.203,-0.668,0.986617,0.010158,-0.162609,-0.005387,-1.277617,-0.631158,0.365609,-0.662613
-0.297,-0.618,0.209,-0.666,0.982082,0.012342,-0.187984,-0.003437,-1.279082,-0.630342,0.396984,-0.662563
-0.304,-0.616,0.214,-0.664,0.97764,0.012158,-0.209857,-0.004406,-1.28164,-0.628158,0.423857,-0.659594
-0.31,-0.614,0.219,-0.661,0.97167,0.014473,-0.235865,-0.00126,-1.28167,-0.628473,0.45486499999999996,-0.65974
-0.331,-0.605,0.237,-0.653,0.967033,0.010012,-0.25441,-0.00265,-1.298033,-0.615012,0.49141,-0.65035
-0.331,-0.605,0.237,-0.653,0.96229,0.01432,-0.27161,-0.002163,-1.29329,-0.61932,0.50861,-0.650837
-0.339,-0.603,0.245,-0.648,0.956574,0.017476,-0.290926,-0.002285,-1.295574,-0.620476,0.535926,-0.645715
-0.347,-0.598,0.257,-0.64,0.951299,0.019131,-0.307615,-0.004291,-1.298299,-0.617131,0.5646150000000001,-0.635709
-0.354,-0.598,0.259,-0.639,0.946332,0.018201,-0.322637,-0.003327,-1.300332,-0.616201,0.581637,-0.635673
-0.36,-0.594,0.268,-0.635,0.940543,0.020533,-0.339015,-0.002703,-1.300543,-0.614533,0.6070150000000001,-0.632297
-0.367,-0.591,0.273,-0.632,0.93464,0.020363,-0.354968,-0.003478,-1.30164,-0.611363,0.6279680000000001,-0.628522
-0.384,-0.584,0.285,-0.623,0.929144,0.019172,-0.369162,-0.004736,-1.3131439999999999,-0.6031719999999999,0.6541619999999999,-0.618264
-0.391,-0.582,0.291,-0.618,0.924279,0.022756,-0.381005,-0.002268,-1.3152789999999999,-0.604756,0.672005,-0.615732
-0.398,-0.579,0.298,-0.613,0.918883,0.023999,-0.393763,-0.002877,-1.316883,-0.602999,0.6917629999999999,-0.610123
-0.406,-0.575,0.304,-0.608,0.913857,0.02456,-0.405245,-0.0041,-1.319857,-0.59956,0.709245,-0.6039
-0.413,-0.571,0.31,-0.604,0.907902,0.022967,-0.418502,-0.004639,-1.320902,-0.5939669999999999,0.728502,-0.599361
-0.421,-0.567,0.316,-0.599,0.90369,0.023652,-0.427485,-0.004317,-1.32469,-0.590652,0.743485,-0.594683
-0.427,-0.563,0.324,-0.595,0.898709,0.023864,-0.437839,-0.005185,-1.325709,-0.5868639999999999,0.7618389999999999,-0.589815
-0.436,-0.558,0.329,-0.59,0.892558,0.025509,-0.450157,-0.005118,-1.328558,-0.583509,0.779157,-0.584882
