-0.724,-0.066,0.64,0.0,0.990613,0.016011,-0.134579,0.017329,-1.714613,-0.082011,0.774579,-0.017329
-0.724,-0.058,0.641,0.009,0.987324,0.019058,-0.156578,0.017097,-1.7113239999999998,-0.077058,0.797578,-0.008097000000000002
-0.724,-0.053,0.641,0.016,0.983061,0.025116,-0.180486,0.019155,-1.707061,-0.07811599999999999,0.821486,-0.003154999999999998
-0.724,-0.04,0.641,0.03,0.978334,0.029392,-0.203855,0.020562,-1.702334,-0.06939200000000001,0.844855,0.009437999999999998
-0.724,-0.034,0.641,0.037,0.973937,0.030448,-0.223835,0.019981,-1.697937,-0.064448,0.864835,0.017019
-0.724,-0.027,0.641,0.046,0.969281,0.030979,-0.243038,0.021149,-1.6932809999999998,-0.057979,0.884038,0.024850999999999998
-0.725,-0.019,0.639,0.054,0.965151,0.03052,-0.259084,0.020173,-1.690151,-0.049519999999999995,0.898084,0.033826999999999996
-0.723,-0.012,0.641,0.063,0.960247,0.032137,-0.276548,0.019801,-1.683247,-0.044136999999999996,0.917548,0.043199
-0.722,-0.003,0.641,0.072,0.954814,0.034661,-0.294415,0.020634,-1.676814,-0.037661,0.935415,0.051365999999999995
-0.719,0.015,0.641,0.099,0.949924,0.034114,-0.30992,0.020139,-1.668924,-0.019114,0.95092,0.078861
-0.719,0.015,0.641,0.099,0.94483,0.03395,-0.32516,0.019731,-1.66383,-0.01895,0.96616,0.079269
-0.718,0.022,0.64,0.107,0.938979,0.033428,-0.341745,0.019628,-1.656979,-0.011428,0.9817450000000001,0.087372
-0.717,0.028,0.639,0.117,0.933338,0.031154,-0.357219,0.016665,-1.650338,-0.0031540000000000006,0.996219,0.10033500000000001
-0.714,0.04,0.64,0.127,0.925958,0.031866,-0.375905,0.016012,-1.639958,0.008134000000000002,1.015905,0.110988
-0.712,0.05,0.64,0.135,0.919789,0.031647,-0.390726,0.017129,-1.631789,0.018353,1.030726,0.117871
-0.71,0.059,0.64,0.145,0.914058,0.034102,-0.403765,0.016795,-1.624058,0.024897999999999997,1.043765,0.12820499999999999
-0.707,0.067,0.64,0.154,0.909466,0.033379,-0.414105,0.015709,-1.616466,0.033621000000000005,1.054105,0.138291
-0.707,0.075,0.637,0.163,0.903032,0.034878,-0.427897,0.013897,-1.610032,0.040122,1.064897,0.149103
-0.704,0.084,0.636,0.174,0.898356,0.037181,-0.437428,0.014265,-1.602356,0.046819000000000006,1.073428,0.159735
-0.703,0.091,0.633,0.185,0.893444,0.037617,-0.447295,0.015546,-1.596444,0.053383,1.080295,0.169454
-0.701,0.102,0.631,0.194,0.888023,0.036225,-0.458005,0.017484,-1.589023,0.065775,1.089005,0.176516
-0.699,0.111,0.628,0.205,0.882173,0.037078,-0.469118,0.01723,-1.581173,0.073922,1.097118,0.18777
-0.697,0.118,0.626,0.216,0.876607,0.037317,-0.479352,0.018994,-1.573607,0.08068299999999999,1.105352,0.197006
-0.693,0.128,0.624,0.228,0.871875,0.039799,-0.487628,0.020973,-1.5648749999999998,0.088201,1.111628,0.20702700000000002
-0.69,0.136,0.621,0.239,0.8665,0.041614,-0.496911,0.022298,-1.5565,0.09438600000000001,1.1179109999999999,0.216702
-0.686,0.145,0.619,0.251,0.861811,0.041077,-0.50514,0.019983,-1.547811,0.10392299999999999,1.1241400000000001,0.231017
-0.681,0.154,0.618,0.26,0.857108,0.041697,-0.513045,0.019587,-1.538108,0.112303,1.1310449999999999,0.24041300000000002
-0.679,0.163,0.616,0.271,0.853082,0.041224,-0.519782,0.018721,-1.532082,0.12177600000000001,1.1357819999999998,0.25227900000000003
-0.673,0.171,0.614,0.28,0.848693,0.044538,-0.526517,0.022079,-1.521693,0.12646200000000002,1.140517,0.257921
-0.663,0.19,0.608,0.304,0.844863,0.043567,-0.532706,0.022448,-1.507863,0.146433,1.140706,0.28155199999999997
-0.66,0.198,0.605,0.314,0.840183,0.045746,-0.539855,0.022949,-1.500183,0.152254,1.144855,0.291051
-0.655,0.208,0.602,0.323,0.837315,0.045894,-0.544289,0.022757,-1.492315,0.162106,1.146289,0.30024300000000004
-0.65,0.218,0.598,0.334,0.833387,0.044711,-0.550413,0.021993,-1.483387,0.173289,1.1484130000000001,0.31200700000000003
