0.516,-0.41,-0.489,-0.543,1.0,0.0,0.0,0.0,-0.484,-0.41,-0.489,-0.543
0.512,-0.414,-0.487,-0.545,0.999023,0.007206,-0.042603,0.009056,-0.487023,-0.42120599999999997,-0.444397,-0.554056
0.509,-0.418,-0.486,-0.546,0.997291,0.00786,-0.072481,0.009421,-0.48829100000000003,-0.42585999999999996,-0.41351899999999997,-0.555421
0.505,-0.422,-0.483,-0.552,0.994986,0.009121,-0.099015,0.010359,-0.48998600000000003,-0.431121,-0.38398499999999997,-0.562359
0.501,-0.426,-0.482,-0.551,0.991817,0.009483,-0.126876,0.01009,-0.49081699999999995,-0.435483,-0.355124,-0.5610900000000001
0.497,-0.432,-0.478,-0.553,0.988147,0.010409,-0.152882,0.00856,-0.491147,-0.442409,-0.325118,-0.5615600000000001
0.492,-0.437,-0.476,-0.556,0.984689,0.010185,-0.173797,0.008145,-0.49268900000000004,-0.447185,-0.302203,-0.564145
0.488,-0.441,-0.473,-0.559,0.980321,0.015604,-0.1965,0.010141,-0.492321,-0.456604,-0.27649999999999997,-0.569141
0.484,-0.445,-0.47,-0.561,0.975553,0.019281,-0.218715,0.008782,-0.491553,-0.464281,-0.251285,-0.569782
0.481,-0.45,-0.466,-0.564,0.970058,0.021496,-0.241767,0.007867,-0.489058,-0.471496,-0.22423300000000002,-0.5718669999999999
0.471,-0.457,-0.461,-0.57,0.96517,0.023766,-0.260371,0.008661,-0.49417,-0.480766,-0.200629,-0.578661
0.466,-0.461,-0.457,-0.574,0.959899,0.026818,-0.2789,0.008637,-0.4938989999999999,-0.48781800000000003,-0.17810000000000004,-0.582637
0.462,-0.465,-0.453,-0.577,0.953835,0.03044,-0.298668,0.007384,-0.49183499999999997,-0.49544000000000005,-0.15433200000000002,-0.5843839999999999
0.457,-0.47,-0.448,-0.581,0.947738,0.030366,-0.317516,0.006166,-0.49073799999999995,-0.500366,-0.130484,-0.587166
0.452,-0.475,-0.443,-0.585,0.941887,0.031926,-0.334277,0.008371,-0.489887,-0.506926,-0.10872300000000001,-0.593371
0.446,-0.479,-0.44,-0.589,0.936053,0.032135,-0.350279,0.007638,-0.490053,-0.511135,-0.089721,-0.596638
0.441,-0.485,-0.435,-0.592,0.930243,0.033941,-0.365265,0.007773,-0.48924300000000004,-0.518941,-0.06973499999999999,-0.599773
0.436,-0.488,-0.43,-0.596,0.924841,0.033704,-0.378751,0.007837,-0.488841,-0.521704,-0.05124899999999999,-0.603837
0.431,-0.491,-0.427,-0.599,0.919036,0.034705,-0.392465,0.010964,-0.48803599999999997,-0.525705,-0.03453499999999998,-0.609964
0.425,-0.496,-0.422,-0.604,0.91329,0.032727,-0.405856,0.009528,-0.48829000000000006,-0.528727,-0.01614399999999999,-0.613528
0.417,-0.501,-0.416,-0.608,0.908224,0.028776,-0.417374,0.008903,-0.49122400000000005,-0.529776,0.0013740000000000419,-0.616903
0.412,-0.503,-0.412,-0.613,0.902912,0.027787,-0.428833,0.007785,-0.49091200000000007,-0.530787,0.016833000000000042,-0.620785
0.406,-0.507,-0.407,-0.618,0.896988,0.027099,-0.441115,0.0087,-0.490988,-0.534099,0.034115000000000006,-0.6267
0.399,-0.511,-0.403,-0.622,0.892587,0.029876,-0.449789,0.008101,-0.493587,-0.540876,0.04678899999999997,-0.630101
0.385,-0.518,-0.394,-0.63,0.887135,0.029897,-0.460462,0.007203,-0.502135,-0.547897,0.06646199999999997,-0.637203
0.385,-0.518,-0.394,-0.63,0.880744,0.027279,-0.472737,0.006682,-0.49574399999999996,-0.5452790000000001,0.078737,-0.636682
0.376,-0.522,-0.385,-0.638,0.876723,0.029991,-0.47997,0.008118,-0.500723,-0.551991,0.09497,-0.646118
0.369,-0.524,-0.38,-0.642,0.87205,0.030808,-0.488352,0.008467,-0.50305,-0.554808,0.108352,-0.650467
0.361,-0.53,-0.372,-0.647,0.866501,0.030655,-0.498148,0.007921,-0.505501,-0.560655,0.12614799999999998,-0.654921
0.354,-0.533,-0.367,-0.651,0.862368,0.030859,-0.505213,0.010403,-0.508368,-0.563859,0.13821300000000003,-0.6614030000000001
